,Models_0,Model_1,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,", KNN, DT, SVC, RF, XGB, GNB",KNN,av,0.19446640316205532,0.14703557312252966,0.8735177865612648,0.8681251944227724,0.8735177865612648,0.869031043487762,0.7567420694583324,0.5859633361868927,0.642411693204927
1,", KNN, DT, SVC, RF, XGB, GNB",KNN,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
2,", KNN, DT, SVC, RF, XGB, GNB",KNN,pr,0.5773762765121759,0.3118617439120189,0.8208955223880597,0.8165612178220644,0.8208955223880597,0.8095683136413317,0.8032963935705465,0.6589355239703537,0.7063485108981654
3,", KNN, DT, SVC, RF, XGB, GNB",KNN,ui,0.12264150943396226,0.12264150943396226,0.8773584905660378,0.8763666623392626,0.8773584905660378,0.8761722491529079,0.8708532642551308,0.8567663209273948,0.862984035795172
4,", KNN, DT, SVC, RF, XGB, GNB",KNN,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
5,", KNN, DT, SVC, RF, XGB, GNB",KNN,c,0.38522012578616355,0.24842767295597484,0.8199685534591195,0.8226048510294259,0.8199685534591195,0.8147549461184698,0.828739576349443,0.7573873624684984,0.7852744205734231
6,", KNN, DT, SVC, RF, XGB, GNB",KNN,i,0.30781373322809785,0.20205209155485399,0.850828729281768,0.8507190600323399,0.850828729281768,0.8497036414642535,0.8443219528786666,0.8240329467411173,0.8331260966940425
7,", KNN, DT, SVC, RF, XGB, GNB",KNN,a,0.15959119496855345,0.13443396226415094,0.8781446540880503,0.8624514339059299,0.8781446540880503,0.8702095231241842,0.5831802089997867,0.5948261473281983,0.5889330350422419
8,", KNN, DT, SVC, RF, XGB, GNB",DT,av,0.19288537549407114,0.14545454545454545,0.8758893280632412,0.870816775791561,0.8758893280632412,0.8715785623007097,0.7451965112063634,0.5883984011219575,0.638598537113572
9,", KNN, DT, SVC, RF, XGB, GNB",DT,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
10,", KNN, DT, SVC, RF, XGB, GNB",DT,pr,0.5663786331500392,0.3071484681853888,0.8224666142969363,0.8179339732152558,0.8224666142969363,0.8110029653443,0.7991248681947344,0.6573066188197768,0.7038727873017575
11,", KNN, DT, SVC, RF, XGB, GNB",DT,ui,0.11635220125786164,0.11635220125786164,0.8836477987421384,0.8852772151936603,0.8836477987421384,0.8808043202071755,0.8893293166323133,0.8529021761236526,0.8666617559148589
12,", KNN, DT, SVC, RF, XGB, GNB",DT,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
13,", KNN, DT, SVC, RF, XGB, GNB",DT,c,0.37657232704402516,0.23349056603773585,0.8380503144654088,0.8428012102714504,0.8380503144654088,0.8329318156248615,0.855119530802895,0.7754989550679205,0.8063647847257558
14,", KNN, DT, SVC, RF, XGB, GNB",DT,i,0.31254932912391475,0.2052091554853986,0.8484609313338595,0.848697729957298,0.8484609313338595,0.8471246175720001,0.8433806611044284,0.8199862292962178,0.8302606932097124
15,", KNN, DT, SVC, RF, XGB, GNB",DT,a,0.15959119496855345,0.13443396226415094,0.8781446540880503,0.8624514339059299,0.8781446540880503,0.8702095231241842,0.5831802089997867,0.5948261473281983,0.5889330350422419
16,", KNN, DT, SVC, RF, XGB, GNB",SVC,av,0.19683794466403162,0.14624505928853754,0.8758893280632412,0.8707795219203743,0.8758893280632412,0.8715330110175782,0.745633399461946,0.5883984011219575,0.6387970878676026
17,", KNN, DT, SVC, RF, XGB, GNB",SVC,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
18,", KNN, DT, SVC, RF, XGB, GNB",SVC,pr,0.5695208169677927,0.3087195600942655,0.821681068342498,0.8169266786544493,0.821681068342498,0.8104726453759448,0.7976680853393182,0.6574561403508771,0.7035764241914997
19,", KNN, DT, SVC, RF, XGB, GNB",SVC,ui,0.11556603773584906,0.11556603773584906,0.8844339622641509,0.8867050112355408,0.8844339622641509,0.8813808672895924,0.892004125502117,0.8524832214765101,0.8671330907416527
20,", KNN, DT, SVC, RF, XGB, GNB",SVC,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
21,", KNN, DT, SVC, RF, XGB, GNB",SVC,c,0.375,0.23349056603773585,0.8372641509433962,0.8418632846346209,0.8372641509433962,0.8320594120430052,0.8536864466042098,0.774273464871842,0.8050162508933124
22,", KNN, DT, SVC, RF, XGB, GNB",SVC,i,0.31333859510655093,0.20441988950276244,0.8500394632991318,0.8507108686475309,0.8500394632991318,0.848882291870894,0.8455818805230931,0.8238724440835609,0.8332948747613594
23,", KNN, DT, SVC, RF, XGB, GNB",SVC,a,0.1619496855345912,0.13522012578616352,0.8781446540880503,0.8631033704241251,0.8781446540880503,0.8705447652353494,0.5837264957264957,0.5948261473281983,0.5892139493804515
24,", KNN, DT, SVC, RF, XGB, GNB",RF,av,0.1984189723320158,0.14782608695652175,0.8743083003952569,0.8686419110212298,0.8743083003952569,0.8705449449315705,0.6946950668001228,0.5867750244985809,0.6281588461020102
25,", KNN, DT, SVC, RF, XGB, GNB",RF,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
26,", KNN, DT, SVC, RF, XGB, GNB",RF,pr,0.5671641791044776,0.3079340141398272,0.821681068342498,0.8165776186722741,0.821681068342498,0.8101582088107422,0.7931480804882339,0.6563596491228071,0.7018292052447569
27,", KNN, DT, SVC, RF, XGB, GNB",RF,ui,0.11635220125786164,0.11635220125786164,0.8836477987421384,0.8852772151936603,0.8836477987421384,0.8808043202071755,0.8893293166323133,0.8529021761236526,0.8666617559148589
28,", KNN, DT, SVC, RF, XGB, GNB",RF,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
29,", KNN, DT, SVC, RF, XGB, GNB",RF,c,0.3742138364779874,0.23427672955974843,0.835691823899371,0.8396794048224883,0.835691823899371,0.8304326986127971,0.849900582084957,0.7725882045608211,0.8025817227160171
30,", KNN, DT, SVC, RF, XGB, GNB",RF,i,0.31412786108918705,0.2052091554853986,0.8492501973164956,0.8492618979574547,0.8492501973164956,0.8480780657264978,0.8427043212079354,0.8216749010893535,0.8310374060527153
31,", KNN, DT, SVC, RF, XGB, GNB",RF,a,0.16273584905660377,0.1360062893081761,0.8773584905660378,0.86299134765696,0.8773584905660378,0.870104468809876,0.5836326268464996,0.5941673857998714,0.5888450053401338
32,", KNN, DT, SVC, RF, XGB, GNB",XGB,av,0.19209486166007905,0.14624505928853754,0.8743083003952569,0.8688797629022389,0.8743083003952569,0.8707735473769258,0.6873557278341911,0.5867750244985809,0.6261303750678144
33,", KNN, DT, SVC, RF, XGB, GNB",XGB,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
34,", KNN, DT, SVC, RF, XGB, GNB",XGB,pr,0.5758051846032993,0.3118617439120189,0.8201099764336214,0.8153477804381579,0.8201099764336214,0.8086759212811252,0.7965691685252314,0.6555622009569378,0.7018656885733056
35,", KNN, DT, SVC, RF, XGB, GNB",XGB,ui,0.11556603773584906,0.11556603773584906,0.8844339622641509,0.8867050112355408,0.8844339622641509,0.8813808672895924,0.892004125502117,0.8524832214765101,0.8671330907416527
36,", KNN, DT, SVC, RF, XGB, GNB",XGB,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
37,", KNN, DT, SVC, RF, XGB, GNB",XGB,c,0.3757861635220126,0.23427672955974843,0.8364779874213837,0.8409022242932841,0.8364779874213837,0.8311809609198428,0.8522026146352927,0.7730479746757637,0.8036525608683931
38,", KNN, DT, SVC, RF, XGB, GNB",XGB,i,0.30939226519337015,0.20363062352012629,0.8492501973164956,0.8487566350937625,0.8492501973164956,0.8482249546864636,0.8406976956048412,0.8228638227575517,0.8310020107245961
39,", KNN, DT, SVC, RF, XGB, GNB",XGB,a,0.16273584905660377,0.1360062893081761,0.8773584905660378,0.86299134765696,0.8773584905660378,0.870104468809876,0.5836326268464996,0.5941673857998714,0.5888450053401338
40,", KNN, DT, SVC, RF, XGB, GNB",GNB,av,0.20948616600790515,0.16205533596837945,0.8600790513833992,0.8571355273026736,0.8600790513833992,0.8585808003136711,0.5702569346830368,0.5678816230042596,0.568708570405464
41,", KNN, DT, SVC, RF, XGB, GNB",GNB,ac,0.06132075471698113,0.06132075471698113,0.9386792452830188,0.9271349681151798,0.9386792452830188,0.9281401739160116,0.7958188153310104,0.6436548223350254,0.6883763003165988
42,", KNN, DT, SVC, RF, XGB, GNB",GNB,pr,0.5813040062843676,0.31421838177533384,0.819324430479183,0.8150461966214431,0.819324430479183,0.8081292187151741,0.8057713647379301,0.6508590158551458,0.6979729654752126
43,", KNN, DT, SVC, RF, XGB, GNB",GNB,ui,0.11871069182389937,0.11871069182389937,0.8812893081761006,0.8813511190563421,0.8812893081761006,0.8813196322464311,0.8696688626907074,0.8700467764897295,0.8698571336615046
44,", KNN, DT, SVC, RF, XGB, GNB",GNB,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
45,", KNN, DT, SVC, RF, XGB, GNB",GNB,c,0.3718553459119497,0.2319182389937107,0.8380503144654088,0.8419030799554633,0.8380503144654088,0.8331494017327054,0.8523524720893142,0.7770303952301925,0.8065709181161654
46,", KNN, DT, SVC, RF, XGB, GNB",GNB,i,0.31097079715864245,0.2052091554853986,0.8476716653512234,0.8471415077012775,0.8476716653512234,0.8471910901349972,0.836668680585638,0.8276948113379642,0.8319695556020195
47,", KNN, DT, SVC, RF, XGB, GNB",GNB,a,0.17688679245283018,0.14229559748427673,0.875,0.8708081313702359,0.875,0.8727117204108258,0.6283343419614512,0.6203275577762862,0.6228519817935245
